image_path,mask_path,patient_id,class_label,predicted_class,confidence,is_correct,xai_method,cam_threshold,sc,cc,wcis,exbale,insertion_auc,deletion_auc
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam,0.5,0.5195806560703415,0.743731242133798,0.47141948342323303,0.5668813564996665,0.37920962683856485,0.28117121309041976
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam,0.6,0.39283057152519446,0.8083507306889353,0.47141948342323303,0.5309710943989489,0.37920962683856485,0.28117121309041976
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam,0.7,0.25674670273926276,0.8627272727272727,0.47141948342323303,0.4708999472762835,0.37920962683856485,0.28117121309041976
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam,0.8,0.13060534325329726,0.9027582982702197,0.47141948342323303,0.3816336424938218,0.37920962683856485,0.28117121309041976
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam,0.9,0.020899560365235034,0.9307228915662651,0.47141948342323303,0.20930921866992425,0.37920962683856485,0.28117121309041976
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam_pp,0.5,0.30909705782888064,0.6836200448765893,0.3509595990180969,0.42013506212976925,0.32116436809301374,0.4007854223251343
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam_pp,0.6,0.19648292188028407,0.6263475636050022,0.3509595990180969,0.3508588538895717,0.32116436809301374,0.4007854223251343
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam_pp,0.7,0.07554954345620561,0.4540650406504065,0.3509595990180969,0.22919352478627772,0.32116436809301374,0.4007854223251343
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam_pp,0.8,0.027798444369293202,0.35278969957081546,0.3509595990180969,0.15098408456069493,0.32116436809301374,0.4007854223251343
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,gradcam_pp,0.9,0.0024349002367264117,0.11076923076923077,0.3509595990180969,0.045574209476495334,0.32116436809301374,0.4007854223251343
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,scorecam,0.5,0.09556983429151167,0.3915211970074813,0.20855867862701416,0.19835118147073347,0.3044918663799763,0.3867968529462814
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,scorecam,0.6,0.014068312478863714,0.10531645569620253,0.20855867862701416,0.06760655937735992,0.3044918663799763,0.3867968529462814
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,scorecam,0.7,0.0,0.0,0.20855867862701416,0.0,0.3044918663799763,0.3867968529462814
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,scorecam,0.8,0.0,0.0,0.20855867862701416,0.0,0.3044918663799763,0.3867968529462814
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,scorecam,0.9,0.0,0.0,0.20855867862701416,0.0,0.3044918663799763,0.3867968529462814
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,eigencam,0.5,0.3786269868109571,0.4294262043571648,0.38271141052246094,0.3962693702466126,0.39305648803710946,0.4046916663646698
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,eigencam,0.6,0.2491038214406493,0.48659003831417624,0.38271141052246094,0.35931195731116955,0.39305648803710946,0.4046916663646698
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,eigencam,0.7,0.09245857287791681,0.3934945308002303,0.38271141052246094,0.2405760726802554,0.39305648803710946,0.4046916663646698
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,eigencam,0.8,0.0012174501183632059,0.012552301255230125,0.38271141052246094,0.01801697926988134,0.39305648803710946,0.4046916663646698
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,eigencam,0.9,0.0,0.0,0.38271141052246094,0.0,0.39305648803710946,0.4046916663646698
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,saliency,0.5,0.0032465336489685493,1.0,0.08816932886838913,0.06590410700145653,0.3755474798381328,0.2276712015271187
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,saliency,0.6,0.002029083530605343,1.0,0.08816932886838913,0.05634721887984898,0.3755474798381328,0.2276712015271187
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,saliency,0.7,0.0010145417653026716,1.0,0.08816932886838913,0.044722817262677336,0.3755474798381328,0.2276712015271187
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,saliency,0.8,0.0005410889414947582,1.0,0.08816932886838913,0.03626842778702941,0.3755474798381328,0.2276712015271187
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,saliency,0.9,0.00020290835306053433,1.0,0.08816932886838913,0.02615406219578422,0.3755474798381328,0.2276712015271187
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,integrated_gradients,0.5,0.004125803178897531,0.9682539682539683,0.10341927409172058,0.07447887204960449,0.38353111743927004,0.3289105087518692
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,integrated_gradients,0.6,0.0016909029421711193,1.0,0.10341927409172058,0.05592080142659243,0.38353111743927004,0.3289105087518692
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,integrated_gradients,0.7,0.0009469056476158268,1.0,0.10341927409172058,0.04609311537458575,0.38353111743927004,0.3289105087518692
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,integrated_gradients,0.8,0.0002705444707473791,1.0,0.10341927409172058,0.030358481705289615,0.38353111743927004,0.3289105087518692
data/raw/OTU_2d/images/384.JPG,data/raw/OTU_2d/annotations/384.PNG,unknown,3,1,0.44095879793167114,False,integrated_gradients,0.9,0.00013527223537368956,1.0,0.10341927409172058,0.024095542897567036,0.38353111743927004,0.3289105087518692
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam,0.5,0.303490835405729,0.4282001299545159,0.2859114110469818,0.3336885361907674,0.5318622469902038,0.6898782223463058
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam,0.6,0.2660035000460532,0.5418386491557223,0.2859114110469818,0.3454057835081301,0.5318622469902038,0.6898782223463058
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam,0.7,0.2065948236161002,0.6691527446300716,0.2859114110469818,0.34063718984380953,0.5318622469902038,0.6898782223463058
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam,0.8,0.09054066500875012,0.766770670826833,0.2859114110469818,0.2707573276912174,0.5318622469902038,0.6898782223463058
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam,0.9,0.028737220226581928,0.9203539823008849,0.2859114110469818,0.19628045023796825,0.5318622469902038,0.6898782223463058
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam_pp,0.5,0.3061619231831998,0.6015200868621065,0.29753851890563965,0.37982321142446696,0.5944976091384888,0.6753363057971001
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam_pp,0.6,0.24684535322833195,0.7200429876410532,0.29753851890563965,0.37535498785917265,0.5944976091384888,0.6753363057971001
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam_pp,0.7,0.18706825089803814,0.8555181128896377,0.29753851890563965,0.36245783799356424,0.5944976091384888,0.6753363057971001
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam_pp,0.8,0.12130422768720642,0.9719557195571956,0.29753851890563965,0.3273571792091889,0.5944976091384888,0.6753363057971001
data/raw/OTU_2d/images/730.JPG,data/raw/OTU_2d/annotations/730.PNG,unknown,1,1,0.809378981590271,True,gradcam_pp,0.9,0.05167173252279635,1.0,0.29753851890563965,0.24865588293716773,0.5944976091384888,0.6753363057971001
